5.000000e-02 8.000000e+03 1.600000e+03 4.956382e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-01 8.000000e+03 1.600000e+03 5.516631e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e-01 8.000000e+03 1.600000e+03 6.446498e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e-01 8.000000e+03 1.600000e+03 7.933704e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e-01 8.000000e+03 1.600000e+03 1.003791e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-01 8.000000e+03 1.600000e+03 1.289736e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-01 8.000000e+03 1.600000e+03 1.665030e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-01 8.000000e+03 1.600000e+03 2.148445e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.500000e-01 8.000000e+03 1.600000e+03 2.754241e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-01 8.000000e+03 1.600000e+03 3.501045e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.500000e-01 8.000000e+03 1.600000e+03 4.403264e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
6.000000e-01 8.000000e+03 1.600000e+03 5.474139e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
6.500000e-01 8.000000e+03 1.600000e+03 6.725604e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.000000e-01 8.000000e+03 1.600000e+03 8.166098e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.500000e-01 8.000000e+03 1.600000e+03 9.798096e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.000000e-01 8.000000e+03 1.600000e+03 1.162247e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
8.500000e-01 8.000000e+03 1.600000e+03 1.363456e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.000000e-01 8.000000e+03 1.600000e+03 1.582419e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e-01 8.000000e+03 1.600000e+03 1.817825e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 8.000000e+03 1.600000e+03 2.067522e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+00 8.000000e+03 1.600000e+03 2.329296e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.100000e+00 8.000000e+03 1.600000e+03 2.600180e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.150000e+00 8.000000e+03 1.600000e+03 2.877001e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.200000e+00 8.000000e+03 1.600000e+03 3.156150e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.250000e+00 8.000000e+03 1.600000e+03 3.433757e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.300000e+00 8.000000e+03 1.600000e+03 3.705951e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.350000e+00 8.000000e+03 1.600000e+03 3.968569e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.400000e+00 8.000000e+03 1.600000e+03 4.217494e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.450000e+00 8.000000e+03 1.600000e+03 4.448695e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+00 8.000000e+03 1.600000e+03 4.658461e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.550000e+00 8.000000e+03 1.600000e+03 4.843227e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.600000e+00 8.000000e+03 1.600000e+03 4.999776e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.650000e+00 8.000000e+03 1.600000e+03 5.125359e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.700000e+00 8.000000e+03 1.600000e+03 5.217837e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.750000e+00 8.000000e+03 1.600000e+03 5.275448e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.800000e+00 8.000000e+03 1.600000e+03 5.297145e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.850000e+00 8.000000e+03 1.600000e+03 5.282505e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.900000e+00 8.000000e+03 1.600000e+03 5.231777e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.950000e+00 8.000000e+03 1.600000e+03 5.145805e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.000000e+00 8.000000e+03 1.600000e+03 5.025926e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.050000e+00 8.000000e+03 1.600000e+03 4.874310e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.100000e+00 8.000000e+03 1.600000e+03 4.693458e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.150000e+00 8.000000e+03 1.600000e+03 4.486472e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.200000e+00 8.000000e+03 1.600000e+03 4.256857e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.250000e+00 8.000000e+03 1.600000e+03 4.008252e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.300000e+00 8.000000e+03 1.600000e+03 3.744673e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.350000e+00 8.000000e+03 1.600000e+03 3.470253e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.400000e+00 8.000000e+03 1.600000e+03 3.189212e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.450000e+00 8.000000e+03 1.600000e+03 2.905566e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e+00 8.000000e+03 1.600000e+03 2.623361e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.550000e+00 8.000000e+03 1.600000e+03 2.346351e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.600000e+00 8.000000e+03 1.600000e+03 2.077868e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.650000e+00 8.000000e+03 1.600000e+03 1.821056e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.700000e+00 8.000000e+03 1.600000e+03 1.578475e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.750000e+00 8.000000e+03 1.600000e+03 1.352324e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.800000e+00 8.000000e+03 1.600000e+03 1.144275e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.850000e+00 8.000000e+03 1.600000e+03 9.554933e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.900000e+00 8.000000e+03 1.600000e+03 7.866038e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.950000e+00 8.000000e+03 1.600000e+03 6.377813e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e+00 8.000000e+03 1.600000e+03 5.086767e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.050000e+00 8.000000e+03 1.600000e+03 3.986497e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.100000e+00 8.000000e+03 1.600000e+03 3.065506e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.150000e+00 8.000000e+03 1.600000e+03 2.310262e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.200000e+00 8.000000e+03 1.600000e+03 1.704175e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.250000e+00 8.000000e+03 1.600000e+03 1.230364e-07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.300000e+00 8.000000e+03 1.600000e+03 8.684583e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.350000e+00 8.000000e+03 1.600000e+03 6.017217e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.400000e+00 8.000000e+03 1.600000e+03 4.106550e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.450000e+00 8.000000e+03 1.600000e+03 2.796878e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e+00 8.000000e+03 1.600000e+03 1.938315e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.550000e+00 8.000000e+03 1.600000e+03 1.405715e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e+00 8.000000e+03 1.600000e+03 1.127773e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.650000e+00 8.000000e+03 1.600000e+03 1.021544e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.700000e+00 8.000000e+03 1.600000e+03 1.079752e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3.750000e+00 8.000000e+03 1.600000e+03 1.315493e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
