0 11 1 0 -1
1 12 0 0 1
2 13 0 1 2
3 14 0 2 3
4 15 0 3 4
5 16 0 4 5
6 17 0 5 6
7 18 0 6 7
8 19 0 7 8
9 20 0 8 9
10 21 1 9 -1
11 22 1 10 -1
12 23 0 10 11
13 24 0 11 12
14 25 0 12 13
15 26 0 13 14
16 27 0 14 15
17 28 0 15 16
18 29 0 16 17
19 30 0 17 18
20 31 0 18 19
21 32 1 19 -1
22 33 1 20 -1
23 34 0 20 21
24 35 0 21 22
25 36 0 22 23
26 37 0 23 24
27 38 0 24 25
28 39 0 25 26
29 40 0 26 27
30 41 0 27 28
31 42 0 28 29
32 43 1 29 -1
0 1 1 0 -1
1 2 1 1 -1
2 3 1 2 -1
3 4 1 3 -1
4 5 1 4 -1
5 6 1 5 -1
6 7 1 6 -1
7 8 1 7 -1
8 9 1 8 -1
9 10 1 9 -1
11 12 0 10 0
12 13 0 11 1
13 14 0 12 2
14 15 0 13 3
15 16 0 14 4
16 17 0 15 5
17 18 0 16 6
18 19 0 17 7
19 20 0 18 8
20 21 0 19 9
22 23 0 20 10
23 24 0 21 11
24 25 0 22 12
25 26 0 23 13
26 27 0 24 14
27 28 0 25 15
28 29 0 26 16
29 30 0 27 17
30 31 0 28 18
31 32 0 29 19
33 34 1 20 -1
34 35 1 21 -1
35 36 1 22 -1
36 37 1 23 -1
37 38 1 24 -1
38 39 1 25 -1
39 40 1 26 -1
40 41 1 27 -1
41 42 1 28 -1
42 43 1 29 -1
