-8.6721085000e+03 -1.2520821220e+04
-8.7615443000e+03 -1.2499357740e+04
-8.8454127000e+03 -1.2461614050e+04
-8.9418712000e+03 -1.2463766170e+04
-9.0182954000e+03 -1.2491162910e+04
-9.1158425000e+03 -1.2460096280e+04
-9.2112554000e+03 -1.2453737580e+04
-9.3147747000e+03 -1.2464625120e+04
-9.4188002000e+03 -1.2440781550e+04
-9.5252254000e+03 -1.2453725440e+04
-9.6273932000e+03 -1.2489834370e+04
-9.6685431000e+03 -1.2595094150e+04
-9.7510502000e+03 -1.2665460250e+04
-9.7781273000e+03 -1.2774628250e+04
-9.8444216000e+03 -1.2893786980e+04
-9.9985685000e+03 -1.2917941540e+04
-1.0126077800e+04 -1.3010154010e+04
-1.0157536900e+04 -1.3165772430e+04
-1.0106911400e+04 -1.3337152410e+04
-1.0125142600e+04 -1.3535921150e+04
-1.0179190600e+04 -1.3392469960e+04
-1.0269867300e+04 -1.3265705320e+04
-1.0354764400e+04 -1.3125060580e+04
-1.0365163700e+04 -1.2919239350e+04
-1.0531017300e+04 -1.2821597330e+04
-1.0612920300e+04 -1.2663923540e+04
-1.0627343800e+04 -1.2498832280e+04
-1.0604808900e+04 -1.2307782100e+04
-1.0666297700e+04 -1.2110007690e+04
-1.0784646300e+04 -1.1941122820e+04
-1.0938317700e+04 -1.1780881550e+04
-1.1158699900e+04 -1.1736038770e+04
-1.1439723900e+04 -1.1591531360e+04
-1.1621043800e+04 -1.1433781690e+04
-1.1862195600e+04 -1.1420069050e+04
-1.1900658200e+04 -1.1177544990e+04
-1.1981552000e+04 -1.0940214460e+04
-1.2063724100e+04 -1.0693486040e+04
-1.2251610600e+04 -1.0609501100e+04
-1.2437562900e+04 -1.0527115470e+04
-1.2550261500e+04 -1.0249644810e+04
-1.2740120300e+04 -1.0123254320e+04
-1.2897960300e+04 -9.7347059300e+03
-1.3075551500e+04 -9.3897960900e+03
-1.3446141500e+04 -9.2560960300e+03
-1.3764662500e+04 -9.1453034800e+03
-1.3995375300e+04 -8.8298552800e+03
-1.4358633100e+04 -8.5988477800e+03
-1.4648805300e+04 -8.8318519800e+03
-1.4916649800e+04 -8.6372754500e+03
-1.5328534500e+04 -8.3062571300e+03
-1.5548583200e+04 -7.8698970300e+03
-1.5873881500e+04 -7.4389065200e+03
-1.6276081000e+04 -6.9437954500e+03
-1.6850001200e+04 -6.6431723100e+03
-1.7491668800e+04 -6.5537175000e+03
-1.8205441900e+04 -6.2312558600e+03
-1.8765904900e+04 -5.8178880700e+03
-1.9202758100e+04 -5.0855311400e+03
-1.9791949800e+04 -4.4004321100e+03
-2.0688791700e+04 -3.7511291200e+03
-2.1639446200e+04 -3.3285964500e+03
-2.2676769600e+04 -3.1725706300e+03
-2.3647417700e+04 -3.3108924900e+03
-2.4747563900e+04 -3.9436135100e+03
-2.6205632500e+04 -3.8964729000e+03
-2.7332156000e+04 -3.1425293700e+03
-2.7894976100e+04 -1.4097116800e+03
-2.9237287500e+04 -2.6939909000e+02
-3.0801256000e+04 5.4091268000e+02
-3.2402548600e+04 1.4977008000e+03
-3.2840850800e+04 3.9498823400e+03
-3.4363046600e+04 5.7350729700e+03
-3.6242854900e+04 7.8463506500e+03
-3.8609190000e+04 9.3062562300e+03
-4.2272287500e+04 1.0213958630e+04
-4.5311477800e+04 9.4036033600e+03
-4.7861555500e+04 7.5502451400e+03
-5.0179898500e+04 5.4695617500e+03
-5.2352575900e+04 3.2369640400e+03
-5.4379031000e+04 8.7113608000e+02
-5.6117334600e+04 -1.7143333300e+03
-5.7697919400e+04 -4.3550785000e+03
-5.9104776000e+04 -7.1235730300e+03
-6.0191138200e+04 -1.0036940660e+04
-6.1093111700e+04 -1.3004304950e+04
-6.1798891000e+04 -1.6024296970e+04
-6.2180236300e+04 -1.9082799980e+04
-6.2366859900e+04 -2.2171570100e+04
-6.2327418900e+04 -2.5266725430e+04
-6.1998298600e+04 -2.8323935580e+04
-6.1468543700e+04 -3.1344868170e+04
-6.0695112200e+04 -3.4342808760e+04
-5.9652085700e+04 -3.7273577700e+04
-5.8426172100e+04 -4.0133272620e+04
-5.6954634600e+04 -4.2864633950e+04
-5.5265067200e+04 -4.5454185790e+04
-5.3404908500e+04 -4.7953796660e+04
-5.1315227400e+04 -5.0272794530e+04
-4.9042794200e+04 -5.2405507000e+04
-4.6638258700e+04 -5.4388411680e+04
-4.4072817500e+04 -5.6146429960e+04
-4.1356157800e+04 -5.7682401800e+04
-3.8546825900e+04 -5.9042181070e+04
-3.5647731100e+04 -6.0138802060e+04
-3.2659336900e+04 -6.1002362290e+04
-2.9606031800e+04 -6.1654809660e+04
-2.6511096900e+04 -6.2032561590e+04
-2.3395119200e+04 -6.2167836170e+04
-2.0296382000e+04 -6.2093443620e+04
-1.7213013000e+04 -6.1748855300e+04
-1.4170902400e+04 -6.1137065260e+04
-1.1045687500e+04 -6.0294302230e+04
-7.9948197000e+03 -5.9144118320e+04
-5.3401648000e+03 -5.7787768890e+04
-3.7976010000e+03 -5.5559335170e+04
-3.5267883000e+03 -5.3193379150e+04
-4.1649698000e+03 -5.0493971830e+04
-5.9723300000e+03 -4.8632514320e+04
-8.4125656000e+03 -4.8699969380e+04
-9.6866414000e+03 -4.6282059480e+04
-9.9155912000e+03 -4.4186082790e+04
-9.4569310000e+03 -4.2332157830e+04
-9.8057858000e+03 -4.0628229670e+04
-9.6507088000e+03 -3.9121704400e+04
-9.1451912000e+03 -3.7623773270e+04
-8.2077228000e+03 -3.6610369940e+04
-7.9176877000e+03 -3.5143184980e+04
-7.5345103000e+03 -3.3679125050e+04
-7.4554843000e+03 -3.2324714900e+04
-7.3959315000e+03 -3.1203274430e+04
-7.5453464000e+03 -3.0157288830e+04
-7.5201905000e+03 -2.9083095660e+04
-7.5740590000e+03 -2.8130178390e+04
-7.6642038000e+03 -2.7280926640e+04
-7.8530491000e+03 -2.6553916910e+04
-8.0215000000e+03 -2.5883922050e+04
-8.1368368000e+03 -2.5259951570e+04
-8.2569484000e+03 -2.4690044410e+04
-8.3586863000e+03 -2.4165028110e+04
-8.4126810000e+03 -2.3677164020e+04
-8.4433496000e+03 -2.3228284230e+04
-8.4881717000e+03 -2.2819909740e+04
-8.4819601000e+03 -2.2426278520e+04
-8.4923590000e+03 -2.2075775970e+04
-8.5072580000e+03 -2.1752671210e+04
-8.5198115000e+03 -2.1463989180e+04
-8.5469395000e+03 -2.1184065570e+04
-8.5850517000e+03 -2.0905628930e+04
-8.6258073000e+03 -2.0635471070e+04
-8.6433075000e+03 -2.0362033280e+04
-8.6710290000e+03 -2.0111842060e+04
-8.6906665000e+03 -1.9867562200e+04
-8.7051174000e+03 -1.9629464030e+04
-8.7228285000e+03 -1.9391869320e+04
-8.7268215000e+03 -1.9161436780e+04
-8.7406895000e+03 -1.8936501170e+04
-8.7459416000e+03 -1.8719006370e+04
-8.7603801000e+03 -1.8506293410e+04
-8.7747775000e+03 -1.8304057490e+04
-8.7911268000e+03 -1.8099129940e+04
-8.8077471000e+03 -1.7879380710e+04
-8.9337504000e+03 -1.7717547660e+04
-9.1163536000e+03 -1.7676455770e+04
-9.1897530000e+03 -1.7468509950e+04
-9.1021254000e+03 -1.7627006620e+04
-8.9432405000e+03 -1.7539868220e+04
-8.9399681000e+03 -1.7356589890e+04
-8.8521202000e+03 -1.7213111050e+04
-8.7562980000e+03 -1.7071210640e+04
-8.5955484000e+03 -1.6994658790e+04
-8.4325739000e+03 -1.6881530330e+04
-8.3230586000e+03 -1.6753195610e+04
-8.2079628000e+03 -1.6655785860e+04
-8.0795593000e+03 -1.6575601760e+04
-7.9188413000e+03 -1.6612160860e+04
-7.7577457000e+03 -1.6607562880e+04
-7.6139161000e+03 -1.6578431130e+04
-7.5001676000e+03 -1.6649137230e+04
-7.3488314000e+03 -1.6723661790e+04
-7.1984245000e+03 -1.6665148150e+04
-6.9980014000e+03 -1.6681785450e+04
-6.8166325000e+03 -1.6578223560e+04
-6.6622402000e+03 -1.6512590430e+04
-6.5000483000e+03 -1.6499965380e+04
-6.3783023000e+03 -1.6377125380e+04
-6.2918213000e+03 -1.6227351880e+04
-6.2090116000e+03 -1.6078921730e+04
-6.1431307000e+03 -1.5925440040e+04
-6.0905725000e+03 -1.5770317960e+04
-6.0544989000e+03 -1.5614073680e+04
-6.0080023000e+03 -1.5467928760e+04
-5.9419689000e+03 -1.5333217010e+04
-5.8759354000e+03 -1.5198505280e+04
-5.8417983000e+03 -1.5052507580e+04
-5.7850563000e+03 -1.4922691350e+04
-5.7471962000e+03 -1.4790535760e+04
-5.7195219000e+03 -1.4656711220e+04
-5.7149646000e+03 -1.4521163900e+04
-5.6526748000e+03 -1.4408086240e+04
-5.6321969000e+03 -1.4280465390e+04
-5.6287164000e+03 -1.4160229330e+04
-5.5305423000e+03 -1.4175593910e+04
-5.4563528000e+03 -1.4313712120e+04
-5.3273626000e+03 -1.4359517380e+04
-5.1981957000e+03 -1.4378897400e+04
-5.0683560000e+03 -1.4401737080e+04
-4.9552605000e+03 -1.4466948570e+04
-4.8827304000e+03 -1.4591394030e+04
-4.7758087000e+03 -1.4697485850e+04
-4.6459374000e+03 -1.4765026490e+04
-4.4984621000e+03 -1.4818492130e+04
-4.3444490000e+03 -1.4846911770e+04
-4.2004374000e+03 -1.4841986510e+04
-4.0633040000e+03 -1.4821260730e+04
-3.9230295000e+03 -1.4799613550e+04
-3.7920398000e+03 -1.4765598850e+04
-3.6617510000e+03 -1.4729264210e+04
-3.5238718000e+03 -1.4727401310e+04
-3.3823278000e+03 -1.4712119670e+04
-3.2655415000e+03 -1.4660544200e+04
-3.1629610000e+03 -1.4586561760e+04
-3.0589746000e+03 -1.4527075830e+04
-2.9393300000e+03 -1.4511892180e+04
-2.8198159000e+03 -1.4518928550e+04
-2.6949340000e+03 -1.4539924270e+04
-2.6256545000e+03 -1.4656411870e+04
-2.5047826000e+03 -1.4618174760e+04
-2.3958217000e+03 -1.4623054030e+04
-2.2893226000e+03 -1.4616756510e+04
-2.1801600000e+03 -1.4596975580e+04
-2.0780778000e+03 -1.4592474460e+04
-1.9760365000e+03 -1.4587975470e+04
-1.9196910000e+03 -1.4670646820e+04
-1.8163990000e+03 -1.4716742610e+04
-1.7429573000e+03 -1.4821419820e+04
-1.6597959000e+03 -1.4743721910e+04
-1.6650751000e+03 -1.4598085390e+04
-1.6634499000e+03 -1.4475175680e+04
-1.5699713000e+03 -1.4439563490e+04
-1.4750956000e+03 -1.4407824970e+04
-1.4257493000e+03 -1.4498934470e+04
-1.3283894000e+03 -1.4512029090e+04
-1.2255773000e+03 -1.4523819990e+04
-1.1753812000e+03 -1.4436640930e+04
-1.1458612000e+03 -1.4338271270e+04
-1.0744303000e+03 -1.4264368730e+04
-9.7294910000e+02 -1.4248060800e+04
-8.7336040000e+02 -1.4257967500e+04
-7.9033810000e+02 -1.4202173670e+04
-7.0141860000e+02 -1.4156345300e+04
-6.1295140000e+02 -1.4118735140e+04
-5.1860900000e+02 -1.4102708350e+04
-4.7729590000e+02 -1.4189024660e+04
-4.0010790000e+02 -1.4222963650e+04
-3.3403930000e+02 -1.4281657020e+04
-2.7205860000e+02 -1.4336740030e+04
-1.9195600000e+02 -1.4396665650e+04
-9.6999900000e+01 -1.4378491430e+04
-1.4026500000e+01 -1.4435579960e+04
8.1006800000e+01 -1.4469668980e+04
1.7300400000e+02 -1.4428602570e+04
2.6270170000e+02 -1.4373340370e+04
2.1286860000e+02 -1.4263229110e+04
3.1870560000e+02 -1.4263037020e+04
3.1565530000e+02 -1.4376694310e+04
3.5331060000e+02 -1.4462720940e+04
4.0679760000e+02 -1.4564224840e+04
5.2159250000e+02 -1.4585402240e+04
6.1722600000e+02 -1.4556079150e+04
6.0739660000e+02 -1.4454780350e+04
6.6951300000e+02 -1.4441228890e+04
6.7159380000e+02 -1.4552428180e+04
7.5902290000e+02 -1.4636236610e+04
7.9447900000e+02 -1.4550486800e+04
8.0280680000e+02 -1.4659271750e+04
9.0176090000e+02 -1.4688964080e+04
9.6562430000e+02 -1.4601256490e+04
9.4619030000e+02 -1.4693708720e+04
1.0316517000e+03 -1.4736583940e+04
1.0908981000e+03 -1.4668343040e+04
1.1430523000e+03 -1.4729405860e+04
1.1324976000e+03 -1.4833965640e+04
1.1229014000e+03 -1.4929030230e+04
1.1124521000e+03 -1.5032546040e+04
1.1856052000e+03 -1.5082753640e+04
1.2669216000e+03 -1.5029595070e+04
1.3533711000e+03 -1.5015022680e+04
1.3972324000e+03 -1.5110162860e+04
1.4731008000e+03 -1.5182408720e+04
1.5147536000e+03 -1.5273354850e+04
1.5675105000e+03 -1.5384054430e+04
1.4609466000e+03 -1.5449557800e+04
1.4164489000e+03 -1.5539359400e+04
1.4963469000e+03 -1.5549197770e+04
1.5941528000e+03 -1.5481611320e+04
1.6549509000e+03 -1.5587754580e+04
1.7288402000e+03 -1.5620519990e+04
1.7803178000e+03 -1.5701107940e+04
1.7419658000e+03 -1.5788703620e+04
1.7032290000e+03 -1.5877916780e+04
1.7551977000e+03 -1.5962589980e+04
1.8549558000e+03 -1.5956021780e+04
1.9550502000e+03 -1.5938762410e+04
1.9048471000e+03 -1.6007726910e+04
1.8823874000e+03 -1.6104860970e+04
1.9034916000e+03 -1.6195974760e+04
1.9475792000e+03 -1.6294582590e+04
2.0156856000e+03 -1.6367880350e+04
2.0843593000e+03 -1.6438400340e+04
2.1402450000e+03 -1.6531487840e+04
2.2255045000e+03 -1.6585792740e+04
2.3181605000e+03 -1.6547163130e+04
2.4065004000e+03 -1.6617384440e+04
2.4524455000e+03 -1.6696381530e+04
2.4543567000e+03 -1.6804178460e+04
2.4803154000e+03 -1.6908822610e+04
2.5108196000e+03 -1.7011557210e+04
2.4712908000e+03 -1.7111162530e+04
2.4134126000e+03 -1.7200415450e+04
2.4312211000e+03 -1.7314675160e+04
2.4586766000e+03 -1.7441695500e+04
2.3713821000e+03 -1.7529733020e+04
2.2604110000e+03 -1.7554858610e+04
2.2186353000e+03 -1.7660836020e+04
2.2219974000e+03 -1.7783416130e+04
2.2156108000e+03 -1.7896992020e+04
2.2058297000e+03 -1.8010318900e+04
2.2801828000e+03 -1.8071766280e+04
2.3672266000e+03 -1.8134177610e+04
2.4093772000e+03 -1.8235553000e+04
2.4825809000e+03 -1.8329878820e+04
2.5946310000e+03 -1.8337055130e+04
2.7063899000e+03 -1.8346807840e+04
2.7166675000e+03 -1.8470408310e+04
2.6877574000e+03 -1.8598527360e+04
2.5740864000e+03 -1.8537701430e+04
2.4633224000e+03 -1.8495225560e+04
2.3406132000e+03 -1.8508605360e+04
2.3188584000e+03 -1.8631643870e+04
2.3839451000e+03 -1.8748980940e+04
2.5018533000e+03 -1.8818262290e+04
2.4175569000e+03 -1.8951169970e+04
2.4628419000e+03 -1.9047643220e+04
2.4730032000e+03 -1.9148848750e+04
2.3761421000e+03 -1.9242751880e+04
2.2996338000e+03 -1.9364155130e+04
2.2767499000e+03 -1.9495296160e+04
2.3511028000e+03 -1.9603382690e+04
2.4770444000e+03 -1.9522814470e+04
2.5919947000e+03 -1.9464005190e+04
2.7466539000e+03 -1.9502933820e+04
2.8706507000e+03 -1.9546831940e+04
2.8913168000e+03 -1.9710372490e+04
2.8976566000e+03 -1.9844732610e+04
2.8676936000e+03 -1.9993233680e+04
2.7380045000e+03 -2.0068738870e+04
2.7399093000e+03 -2.0198642590e+04
2.7409534000e+03 -2.0331583890e+04
2.7344594000e+03 -2.0466099930e+04
2.6076668000e+03 -2.0528309620e+04
2.6144481000e+03 -2.0672340150e+04
2.7370819000e+03 -2.0732556870e+04
2.8538870000e+03 -2.0823155450e+04
3.0044071000e+03 -2.0855410130e+04
3.1371178000e+03 -2.0867374570e+04
3.1886056000e+03 -2.0968770820e+04
3.1922246000e+03 -2.1094734370e+04
3.1434999000e+03 -2.1245757860e+04
3.0005759000e+03 -2.1223745350e+04
2.8206796000e+03 -2.1257627560e+04
2.6726462000e+03 -2.1262564010e+04
2.5898107000e+03 -2.1397707160e+04
2.7442688000e+03 -2.1419871240e+04
2.8730813000e+03 -2.1437749930e+04
3.0215505000e+03 -2.1472377350e+04
3.0504024000e+03 -2.1332272060e+04
3.1816444000e+03 -2.1393322440e+04
3.3039003000e+03 -2.1473091780e+04
3.4166142000e+03 -2.1593334450e+04
3.5255383000e+03 -2.1697466050e+04
3.6140755000e+03 -2.1823707570e+04
3.7049845000e+03 -2.1952352250e+04
3.7958823000e+03 -2.2080981090e+04
3.8512826000e+03 -2.2228975620e+04
3.6951214000e+03 -2.2253184210e+04
3.4711302000e+03 -2.2256162910e+04
3.3496510000e+03 -2.2356342730e+04
3.4357297000e+03 -2.2421390390e+04
3.6563904000e+03 -2.2423521120e+04
3.8053851000e+03 -2.2413278880e+04
3.6527264000e+03 -2.2513047490e+04
3.4897611000e+03 -2.2563538520e+04
3.3354271000e+03 -2.2521310100e+04
3.2111245000e+03 -2.2582316190e+04
3.2297603000e+03 -2.2742718910e+04
3.2054707000e+03 -2.2902117940e+04
3.3352535000e+03 -2.2983878990e+04
3.4993804000e+03 -2.2893069250e+04
3.6183278000e+03 -2.3006225100e+04
3.7532842000e+03 -2.3108243350e+04
3.9195282000e+03 -2.3091788210e+04
4.0693720000e+03 -2.3016683420e+04
4.1793889000e+03 -2.3137319270e+04
4.3856907000e+03 -2.3172519090e+04
4.4495500000e+03 -2.3309765610e+04
4.6392406000e+03 -2.3270978920e+04
4.7521102000e+03 -2.3387445410e+04
4.7990200000e+03 -2.3536762690e+04
4.7648352000e+03 -2.3702547840e+04
4.7010171000e+03 -2.3866804440e+04
4.5582987000e+03 -2.3966886430e+04
4.3979739000e+03 -2.4036485470e+04
4.4642870000e+03 -2.4191466790e+04
4.4556837000e+03 -2.4372897250e+04
4.4296526000e+03 -2.4527455140e+04
4.3762520000e+03 -2.4693491570e+04
4.5082596000e+03 -2.4789682290e+04
4.6100230000e+03 -2.4903288500e+04
4.4437747000e+03 -2.4778174950e+04
4.2575437000e+03 -2.4750894160e+04
4.3050791000e+03 -2.4880482100e+04
4.4524724000e+03 -2.4993631530e+04
4.2880195000e+03 -2.4914671270e+04
4.1293786000e+03 -2.4840796430e+04
3.9535983000e+03 -2.4807921030e+04
3.8074866000e+03 -2.4700873050e+04
3.6589983000e+03 -2.4636893680e+04
3.5067452000e+03 -2.4555413230e+04
3.3355654000e+03 -2.4532645900e+04
3.2081629000e+03 -2.4364966950e+04
3.1312024000e+03 -2.4200679970e+04
3.0867605000e+03 -2.4042821240e+04
2.9659203000e+03 -2.3958411380e+04
2.8243866000e+03 -2.4048544900e+04
2.7167601000e+03 -2.4180375800e+04
2.5565885000e+03 -2.4210310290e+04
2.6029511000e+03 -2.4368453290e+04
2.7129859000e+03 -2.4478019570e+04
2.8815173000e+03 -2.4578024540e+04
3.0297521000e+03 -2.4710473350e+04
3.1043281000e+03 -2.4895609460e+04
3.0132743000e+03 -2.5031244050e+04
2.8874911000e+03 -2.5159112850e+04
2.7990654000e+03 -2.5315677060e+04
2.8489538000e+03 -2.5481307240e+04
2.9608764000e+03 -2.5618297400e+04
3.1323968000e+03 -2.5554635520e+04
2.9360294000e+03 -2.5662814060e+04
2.7579629000e+03 -2.5640135080e+04
2.5854215000e+03 -2.5610249210e+04
2.4177060000e+03 -2.5572463920e+04
2.2685341000e+03 -2.5505778490e+04
2.0982371000e+03 -2.5571133890e+04
1.9278895000e+03 -2.5529714940e+04
1.7529696000e+03 -2.5522507660e+04
1.6362678000e+03 -2.5638827880e+04
1.5716535000e+03 -2.5783415090e+04
1.6759414000e+03 -2.5888186680e+04
1.7248931000e+03 -2.6027186840e+04
1.6464376000e+03 -2.6181905060e+04
1.6540392000e+03 -2.6386115870e+04
1.6966087000e+03 -2.6561263750e+04
1.7153770000e+03 -2.6740208300e+04
1.7179890000e+03 -2.6914970240e+04
1.7327714000e+03 -2.7089396440e+04
1.7492754000e+03 -2.7263667600e+04
1.7926778000e+03 -2.7433157070e+04
1.8043946000e+03 -2.7607661680e+04
1.8245784000e+03 -2.7781452230e+04
1.8579233000e+03 -2.7953298420e+04
1.9018158000e+03 -2.8122742990e+04
1.9270243000e+03 -2.8295685790e+04
1.9636860000e+03 -2.8466855150e+04
1.9955801000e+03 -2.8638973640e+04
2.0149279000e+03 -2.8812950750e+04
2.0345918000e+03 -2.8986894160e+04
2.1795807000e+03 -2.9089590300e+04
2.3749401000e+03 -2.9108587580e+04
2.5622113000e+03 -2.9114897410e+04
2.6327778000e+03 -2.9260354560e+04
2.6285767000e+03 -2.9424343070e+04
2.6247953000e+03 -2.9591314120e+04
2.5736403000e+03 -2.9748150940e+04
2.4078086000e+03 -2.9744476030e+04
2.2266785000e+03 -2.9738901140e+04
2.0557112000e+03 -2.9771321030e+04
2.0015348000e+03 -2.9943570670e+04
1.9169867000e+03 -3.0107854510e+04
1.7348917000e+03 -3.0099408870e+04
1.5533626000e+03 -3.0149114400e+04
1.5433813000e+03 -3.0310646500e+04
1.6518440000e+03 -3.0380050510e+04
1.8040009000e+03 -3.0387541600e+04
1.9743717000e+03 -3.0473406520e+04
2.1832974000e+03 -3.0435880870e+04
2.2119957000e+03 -3.0253888060e+04
2.2870388000e+03 -3.0144981880e+04
2.4525947000e+03 -3.0138900700e+04
2.5860494000e+03 -3.0237045460e+04
2.5867217000e+03 -3.0418684340e+04
2.4715756000e+03 -3.0565947210e+04
2.5062011000e+03 -3.0735274330e+04
2.6799641000e+03 -3.0756527930e+04
2.8810543000e+03 -3.0733731750e+04
3.0332133000e+03 -3.0783189530e+04
3.1730586000e+03 -3.0850887090e+04
