6.6520313527e+05 5.5788000000e+05 0
5.3160000000e+05 5.5788000000e+05 0
6.6372975547e+05 5.5314375550e+05 0
6.6182748251e+05 5.4866853488e+05 0
6.5910747046e+05 5.4465744196e+05 0
6.5693330461e+05 5.4021411686e+05 0
6.5516180389e+05 5.3694526320e+05 0
6.5054400643e+05 5.3545407557e+05 0
6.4981376014e+05 5.3083925492e+05 0
6.4827796052e+05 5.2630077367e+05 0
6.4510825300e+05 5.2250935764e+05 0
6.4101546012e+05 5.1983854065e+05 0
6.3698797283e+05 5.1708039734e+05 0
6.3358847508e+05 5.1348189547e+05 0
6.3167561035e+05 5.0894106975e+05 0
6.2989441878e+05 5.0430352221e+05 0
6.2737349241e+05 5.0001356661e+05 0
6.2616737364e+05 4.9522892047e+05 0
6.2467230870e+05 4.9048965841e+05 0
6.2331509658e+05 4.8570231116e+05 0
6.2184331170e+05 4.8095958277e+05 0
6.2008194466e+05 4.7641364051e+05 0
6.2005485063e+05 4.7146565361e+05 0
6.2058773840e+05 4.6651419662e+05 0
6.2069400658e+05 4.6155514400e+05 0
6.2033021743e+05 4.5665058879e+05 0
6.1988517236e+05 4.5196269372e+05 0
6.2008499884e+05 4.4704221895e+05 0
6.1928642653e+05 4.4227745493e+05 0
6.1717896894e+05 4.3778909513e+05 0
6.1624661056e+05 4.3310494091e+05 0
6.1574039667e+05 4.2968090120e+05 0
6.1185604293e+05 4.3276909117e+05 0
6.0722478863e+05 4.3446536655e+05 0
6.0349013829e+05 4.3202504367e+05 0
6.0208987445e+05 4.3610244384e+05 0
6.0010415249e+05 4.4043297014e+05 0
5.9986081485e+05 4.4511784324e+05 0
6.0091699325e+05 4.4996312063e+05 0
6.0039753598e+05 4.5487223220e+05 0
5.9886005629e+05 4.5956010611e+05 0
5.9723251899e+05 4.6423915306e+05 0
5.9468096168e+05 4.6849751938e+05 0
5.9353579624e+05 4.7327740299e+05 0
5.9066130152e+05 4.7725816239e+05 0
5.8753634432e+05 4.8112918859e+05 0
5.8380964001e+05 4.8423194665e+05 0
5.7963710009e+05 4.8669081500e+05 0
5.7539912096e+05 4.8912547574e+05 0
5.7188049861e+05 4.9258991127e+05 0
5.6735335401e+05 4.9400441190e+05 0
5.6359935926e+05 4.9723669364e+05 0
5.6047889024e+05 5.0111794137e+05 0
5.5738426220e+05 5.0496199407e+05 0
5.5475145794e+05 5.0877731061e+05 0
5.5272938595e+05 5.1295504470e+05 0
5.5463572917e+05 5.1711444380e+05 0
5.5253742627e+05 5.2148398672e+05 0
5.5065578819e+05 5.2605893607e+05 0
5.4862756369e+05 5.3058904465e+05 0
